"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","RelatedTo","Product Family","serviceCode","Location","Location Type","Storage Media","Group","Group Description","usageType","operation","Alarm Type","Database Engine Type","Instance Configuration Type","Logs Destination","OTel_Type","Region Code","Retention","serviceName","Type","Type Description","Version"
"2BF5WZ4QVWF9XRRT","JRTCKXETXF","2BF5WZ4QVWF9XRRT.JRTCKXETXF.95SDKRWVHH","OnDemand","$0.05 per metric-month for the next 750,000 metrics - Asia Pacific (Singapore)","2026-08-01","250000","1000000","Metrics","0.0500000000","USD","3ZJZSGX8K87XPW4R","Metric","AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,"Metric","CloudWatch Custom Metrics","APS1-CW:MetricMonitorUsage","",,,,,,"ap-southeast-1",,"AmazonCloudWatch",,,
"2BF5WZ4QVWF9XRRT","JRTCKXETXF","2BF5WZ4QVWF9XRRT.JRTCKXETXF.VNJQCFJPS4","OnDemand","$0.02 per metric-month for over 1,000,000 metrics - Asia Pacific (Singapore)","2026-08-01","1000000","Inf","Metrics","0.0200000000","USD","3ZJZSGX8K87XPW4R","Metric","AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,"Metric","CloudWatch Custom Metrics","APS1-CW:MetricMonitorUsage","",,,,,,"ap-southeast-1",,"AmazonCloudWatch",,,
"2BSK5CUN4YHXFP3S","JRTCKXETXF","2BSK5CUN4YHXFP3S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.003125 per ACU-Hour monitored by Database Insights for Aurora-MySQL serverless databases in Asia Pacific (Seoul)","2026-08-01","0","Inf","ACU-Hours","0.0031250000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Seoul)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","APN2-CW:DatabaseInsights-ACU-Hours","Aurora-MySQL:Serverless",,"Aurora-MySQL","Serverless",,,"ap-northeast-2",,"AmazonCloudWatch",,,
"2C7NRYW4FK9DMN9Z","JRTCKXETXF","2C7NRYW4FK9DMN9Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per 1,000 metrics requested using GetMetricWidgetImage API - Israel (Tel Aviv)","2026-08-01","0","Inf","Metrics","0.0000200000","USD",,"API Request","AmazonCloudWatch","Israel (Tel Aviv)","AWS Region",,"CW-Requests","CloudWatch Image API Requests","ILC1-CW:GMWI-Metrics","GetMetricWidgetImage",,,,,,"il-central-1",,"AmazonCloudWatch",,,
"2CXCE8PV728U5X26","JRTCKXETXF","2CXCE8PV728U5X26.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.50 per rule per month for CW-Rule-DynamoDB in Asia Pacific (Singapore)","2026-08-01","0","Inf","Rule-Hour","0.5000000000","USD",,"Contributor Insights","AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,"Rule-DynamoDB","CloudWatch Contributor Insights Rule","APS1-CW:ContributorRulesManaged","DynamoDB",,,,,,"ap-southeast-1",,"AmazonCloudWatch",,,
"2D73XG9SAJZPK66E","JRTCKXETXF","2D73XG9SAJZPK66E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for Aurora-PostgreSQL provisioned databases in Asia Pacific (Jakarta)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","APS4-CW:DatabaseInsights-vCPU-Hours","Aurora-PostgreSQL:Provisioned",,"Aurora-PostgreSQL","Provisioned",,,"ap-southeast-3",,"AmazonCloudWatch",,,
"2DM2BGXMT6GHGGM8","JRTCKXETXF","2DM2BGXMT6GHGGM8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000601 per ACU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Serverless in EU (Stockholm)","2026-08-01","0","Inf","ACU-Hours","0.0006010000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","EU (Stockholm)","AWS Region",,,,"EUN1-CW:DatabaseInsights-Standard-FMR-ACU-Hours","Aurora-MySQL:Serverless",,"Aurora-MySQL","Serverless",,,"eu-north-1","FMR","AmazonCloudWatch",,,
"2E8J2A3ZPWCEMM6M","JRTCKXETXF","2E8J2A3ZPWCEMM6M.JRTCKXETXF.8DQQFJNTGA","OnDemand","$1.50 per million Application Signals for the first 100 million Application Signals - South America (Sao Paulo)","2026-08-01","0","100000000","Signals","0.0000015000","USD",,"Application Signals","AmazonCloudWatch","South America (Sao Paulo)","AWS Region",,"CW-APM","CloudWatch Application Signals","SAE1-Application-Signals","",,,,,,"sa-east-1",,"AmazonCloudWatch",,,
"2E8J2A3ZPWCEMM6M","JRTCKXETXF","2E8J2A3ZPWCEMM6M.JRTCKXETXF.V9JAN4EP4Z","OnDemand","$0.75 per million Application Signals for the next 900 million Application Signals - South America (Sao Paulo)","2026-08-01","100000000","1000000000","Signals","0.0000007500","USD",,"Application Signals","AmazonCloudWatch","South America (Sao Paulo)","AWS Region",,"CW-APM","CloudWatch Application Signals","SAE1-Application-Signals","",,,,,,"sa-east-1",,"AmazonCloudWatch",,,
"2E8J2A3ZPWCEMM6M","JRTCKXETXF","2E8J2A3ZPWCEMM6M.JRTCKXETXF.AGD8ADSNTG","OnDemand","$0.30 per million Application Signals for over 1 billion Application Signals - South America (Sao Paulo)","2026-08-01","1000000000","Inf","Signals","0.0000003000","USD",,"Application Signals","AmazonCloudWatch","South America (Sao Paulo)","AWS Region",,"CW-APM","CloudWatch Application Signals","SAE1-Application-Signals","",,,,,,"sa-east-1",,"AmazonCloudWatch",,,
"2EC9AJKE4XCSP7W8","JRTCKXETXF","2EC9AJKE4XCSP7W8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002416 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for RDS MariaDB Provisioned in AWS GovCloud (US-West)","2026-08-01","0","Inf","vCPU-Hours","0.0024160000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","AWS GovCloud (US-West)","AWS Region",,,,"UGW1-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","RDS-MariaDB:Provisioned",,"RDS MariaDB","Provisioned",,,"us-gov-west-1","FMR","AmazonCloudWatch",,,
"2ERU965RBAKY8CBH","JRTCKXETXF","2ERU965RBAKY8CBH.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.50 per GB for the first 10TB of vended log data ingested to CloudWatch logs per month in Asia Pacific (Jakarta)","2026-08-01","0","10240","GB","0.5000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"Ingested Logs","Logs generated by Elemental MediaTailor and delivered to CloudWatch-Standard as Vended Logs","APS4-VendedLog-Bytes-MTLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-3",,"AmazonCloudWatch",,,"Current"
"2ERU965RBAKY8CBH","JRTCKXETXF","2ERU965RBAKY8CBH.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.25 per GB for the next 20TB of vended log data ingested to CloudWatch logs per month in Asia Pacific (Jakarta)","2026-08-01","10240","30720","GB","0.2500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"Ingested Logs","Logs generated by Elemental MediaTailor and delivered to CloudWatch-Standard as Vended Logs","APS4-VendedLog-Bytes-MTLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-3",,"AmazonCloudWatch",,,"Current"
"2ERU965RBAKY8CBH","JRTCKXETXF","2ERU965RBAKY8CBH.JRTCKXETXF.AMET9K77J3","OnDemand","$0.10 per GB for the next 20TB of vended log data ingested to CloudWatch logs per month in Asia Pacific (Jakarta)","2026-08-01","30720","51200","GB","0.1000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"Ingested Logs","Logs generated by Elemental MediaTailor and delivered to CloudWatch-Standard as Vended Logs","APS4-VendedLog-Bytes-MTLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-3",,"AmazonCloudWatch",,,"Current"
"2ERU965RBAKY8CBH","JRTCKXETXF","2ERU965RBAKY8CBH.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB for over 50TB of vended log data ingested to CloudWatch logs per month in Asia Pacific (Jakarta)","2026-08-01","51200","Inf","GB","0.0500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"Ingested Logs","Logs generated by Elemental MediaTailor and delivered to CloudWatch-Standard as Vended Logs","APS4-VendedLog-Bytes-MTLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-southeast-3",,"AmazonCloudWatch",,,"Current"
"2EZ79MAAD6GGX5CC","JRTCKXETXF","2EZ79MAAD6GGX5CC.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.314 per GB of log data delivered to Kinesis Firehose for the first 10TB - Europe (Zurich)","2026-08-01","0","10240","GB","0.3140000000","USD","85NYBRRPURC8EH9H",,"AmazonCloudWatch","Europe (Zurich)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","EUC2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"eu-central-2",,"AmazonCloudWatch",,,"Current"
"2EZ79MAAD6GGX5CC","JRTCKXETXF","2EZ79MAAD6GGX5CC.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.188 per GB of log data delivered to Kinesis Firehose for the next 20TB - Europe (Zurich)","2026-08-01","10240","30720","GB","0.1880000000","USD","85NYBRRPURC8EH9H",,"AmazonCloudWatch","Europe (Zurich)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","EUC2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"eu-central-2",,"AmazonCloudWatch",,,"Current"
"2EZ79MAAD6GGX5CC","JRTCKXETXF","2EZ79MAAD6GGX5CC.JRTCKXETXF.AMET9K77J3","OnDemand","$0.095 per GB of log data delivered to Kinesis Firehose for the next 20TB - Europe (Zurich)","2026-08-01","30720","51200","GB","0.0950000000","USD","85NYBRRPURC8EH9H",,"AmazonCloudWatch","Europe (Zurich)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","EUC2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"eu-central-2",,"AmazonCloudWatch",,,"Current"
"2EZ79MAAD6GGX5CC","JRTCKXETXF","2EZ79MAAD6GGX5CC.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.063 per GB of log data delivered to Kinesis Firehose over 50TB - Europe (Zurich)","2026-08-01","51200","Inf","GB","0.0630000000","USD","85NYBRRPURC8EH9H",,"AmazonCloudWatch","Europe (Zurich)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","EUC2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"eu-central-2",,"AmazonCloudWatch",,,"Current"
"2F85DRRV348NC74P","JRTCKXETXF","2F85DRRV348NC74P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for RDS Oracle provisioned databases in US West (N. California)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","US West (N. California)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","USW1-CW:DatabaseInsights-vCPU-Hours","RDS-Oracle:Provisioned",,"RDS Oracle","Provisioned",,,"us-west-1",,"AmazonCloudWatch",,,
"2FRRM8V2JG5K7DNX","JRTCKXETXF","2FRRM8V2JG5K7DNX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0017 per canary run per month - Asia Pacific (Sydney)","2026-08-01","0","Inf","Runs","0.0017000000","USD","CCC6XKS9YEDWTEX3","Canaries","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"CW-Canaries","CloudWatch Synthetics Canaries","APS2-CW:Canary-runs","",,,,,,"ap-southeast-2",,"AmazonCloudWatch",,,
"2FWSBNNVPSQY7MM5","JRTCKXETXF","2FWSBNNVPSQY7MM5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.044 per GB of log data converted to Parquet format - Africa (Cape Town)","2026-08-01","0","Inf","GB","0.0440000000","USD",,,"AmazonCloudWatch","Africa (Cape Town)","AWS Region",,"Converted Logs","Log delivered from AWS services to log destinations other than CloudWatch","AFS1-S3-Egress-InputBytes","ParquetConversion",,,,"Amazon S3",,"af-south-1",,"AmazonCloudWatch",,,"Current"
"2G2RG8TB9A6ZVN56","JRTCKXETXF","2G2RG8TB9A6ZVN56.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12 per GB for data scanned with Data Protection in US East (N. Virginia)","2026-08-01","0","Inf","GB","0.1200000000","USD",,,"AmazonCloudWatch","US East (N. Virginia)","AWS Region",,"DataProtection Logs","CloudWatch Logs Data Protection","USE1-DataProtection-Bytes","PutLogEvents",,,,,,"us-east-1",,"AmazonCloudWatch",,,
"2G3E24ZEJSQQTNGH","JRTCKXETXF","2G3E24ZEJSQQTNGH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per resource monitored by Internet Monitor per hour in Asia Pacific (Seoul)","2026-08-01","0","Inf","Internet Monitor - Monitored Resource","0.0100000000","USD",,,"AmazonCloudWatch","Asia Pacific (Seoul)","AWS Region",,"CW-InternetMonitor","CloudWatch Internet Monitor","APN2-CW:InternetMonitor-MonitoredResource","putMonitoredResource",,,,,,"ap-northeast-2",,"AmazonCloudWatch",,,
"2GA3UEURFHNGC8FH","JRTCKXETXF","2GA3UEURFHNGC8FH.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.35 per GB of Application Signals data ingested for the first 10TB - Asia Pacific (Hong Kong)","2026-08-01","0","10240","GB","0.3500000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Asia Pacific (Hong Kong)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","APE1-Application-Signals-Bytes","",,,,,,"ap-east-1",,"AmazonCloudWatch",,,
"2GA3UEURFHNGC8FH","JRTCKXETXF","2GA3UEURFHNGC8FH.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.20 per GB of Application Signals data ingested for the next 20TB - Asia Pacific (Hong Kong)","2026-08-01","10240","30720","GB","0.2000000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Asia Pacific (Hong Kong)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","APE1-Application-Signals-Bytes","",,,,,,"ap-east-1",,"AmazonCloudWatch",,,
"2GA3UEURFHNGC8FH","JRTCKXETXF","2GA3UEURFHNGC8FH.JRTCKXETXF.YKK5MB6R7S","OnDemand","$0.15 per GB of Application Signals data ingested for over 30TB - Asia Pacific (Hong Kong)","2026-08-01","30720","Inf","GB","0.1500000000","USD",,"Application Signals Bytes","AmazonCloudWatch","Asia Pacific (Hong Kong)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","APE1-Application-Signals-Bytes","",,,,,,"ap-east-1",,"AmazonCloudWatch",,,
"2GGHQDEG4JRW9QUJ","JRTCKXETXF","2GGHQDEG4JRW9QUJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for Aurora-MySQL provisioned databases in US East (N. Virginia)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","US East (N. Virginia)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","USE1-CW:DatabaseInsights-vCPU-Hours","Aurora-MySQL:Provisioned",,"Aurora-MySQL","Provisioned",,,"us-east-1",,"AmazonCloudWatch",,,
"2GWJ5UGKS5W2UXVT","JRTCKXETXF","2GWJ5UGKS5W2UXVT.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.25 per GB for the first 10TB of vended log data delivered to Kinesis Firehose per month in Asia Pacific (Jakarta)","2026-08-01","0","10240","GB","0.2500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon Data Firehose","APS4-FH-Egress-Bytes-MTLogs","",,,,"Amazon Kinesis Data Firehose",,"ap-southeast-3",,"AmazonCloudWatch",,,"Current"
"2GWJ5UGKS5W2UXVT","JRTCKXETXF","2GWJ5UGKS5W2UXVT.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.15 per GB for the next 20TB of vended log data delivered to Kinesis Firehose per month in Asia Pacific (Jakarta)","2026-08-01","10240","30720","GB","0.1500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon Data Firehose","APS4-FH-Egress-Bytes-MTLogs","",,,,"Amazon Kinesis Data Firehose",,"ap-southeast-3",,"AmazonCloudWatch",,,"Current"
"2GWJ5UGKS5W2UXVT","JRTCKXETXF","2GWJ5UGKS5W2UXVT.JRTCKXETXF.AMET9K77J3","OnDemand","$0.075 per GB for the next 20TB of vended log data delivered to Kinesis Firehose per month in Asia Pacific (Jakarta)","2026-08-01","30720","51200","GB","0.0750000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon Data Firehose","APS4-FH-Egress-Bytes-MTLogs","",,,,"Amazon Kinesis Data Firehose",,"ap-southeast-3",,"AmazonCloudWatch",,,"Current"
"2GWJ5UGKS5W2UXVT","JRTCKXETXF","2GWJ5UGKS5W2UXVT.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB for over 50TB of vended log data delivered to Kinesis Firehose per month in Asia Pacific (Jakarta)","2026-08-01","51200","Inf","GB","0.0500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon Data Firehose","APS4-FH-Egress-Bytes-MTLogs","",,,,"Amazon Kinesis Data Firehose",,"ap-southeast-3",,"AmazonCloudWatch",,,"Current"
"2HCYW3H64PHS4992","JRTCKXETXF","2HCYW3H64PHS4992.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0 per CloudWatch RUM events first time free tier in Asia Pacific (Tokyo)","2026-08-01","0","Inf","Events","0.0000000000","USD",,,"AmazonCloudWatch","Asia Pacific (Tokyo)","AWS Region",,"CW-RUM","CloudWatch RUM free events","APN1-CW:RUM-free-events","PutRumEvents",,,,,,"ap-northeast-1",,"AmazonCloudWatch",,,
"2HGJGDNVHMKCACAF","JRTCKXETXF","2HGJGDNVHMKCACAF.JRTCKXETXF.ZN357FEBCK","OnDemand","$0.21 per M observations ingested for the first 1B observations - AWS GovCloud (US-West)","2026-08-01","0","1000000000","Observations","0.0000002100","USD",,"Metric","AmazonCloudWatch","AWS GovCloud (US-West)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","UGW1-CW:ObservationUsage","ObservationCount:CI-EKS",,,,,,"us-gov-west-1",,"AmazonCloudWatch",,,
"2HGJGDNVHMKCACAF","JRTCKXETXF","2HGJGDNVHMKCACAF.JRTCKXETXF.3AJVXREU4D","OnDemand","$0.18 per M observations ingested for the next 3B observations - AWS GovCloud (US-West)","2026-08-01","1000000000","4000000000","Observations","0.0000001800","USD",,"Metric","AmazonCloudWatch","AWS GovCloud (US-West)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","UGW1-CW:ObservationUsage","ObservationCount:CI-EKS",,,,,,"us-gov-west-1",,"AmazonCloudWatch",,,
"2HGJGDNVHMKCACAF","JRTCKXETXF","2HGJGDNVHMKCACAF.JRTCKXETXF.NJRH3UP9PJ","OnDemand","$0.10 per M observations ingested for over 4B observations - AWS GovCloud (US-West)","2026-08-01","4000000000","Inf","Observations","0.0000001000","USD",,"Metric","AmazonCloudWatch","AWS GovCloud (US-West)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","UGW1-CW:ObservationUsage","ObservationCount:CI-EKS",,,,,,"us-gov-west-1",,"AmazonCloudWatch",,,
"2HHXXRW6AJWFNJ9J","JRTCKXETXF","2HHXXRW6AJWFNJ9J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.50 per rule per month for CW-Rule-DynamoDB in Europe (Zurich)","2026-08-01","0","Inf","Rule-Hour","0.5000000000","USD",,"Contributor Insights","AmazonCloudWatch","Europe (Zurich)","AWS Region",,"Rule-DynamoDB","CloudWatch Contributor Insights Rule","EUC2-CW:ContributorRulesManaged","DynamoDB",,,,,,"eu-central-2",,"AmazonCloudWatch",,,
"2HUY3ZZERUSSBWGR","JRTCKXETXF","2HUY3ZZERUSSBWGR.JRTCKXETXF.8DQQFJNTGA","OnDemand","$1.50 per million Application Signals for the first 100 million Application Signals - EU (Milan)","2026-08-01","0","100000000","Signals","0.0000015000","USD",,"Application Signals","AmazonCloudWatch","EU (Milan)","AWS Region",,"CW-APM","CloudWatch Application Signals","EUS1-Application-Signals","",,,,,,"eu-south-1",,"AmazonCloudWatch",,,
"2HUY3ZZERUSSBWGR","JRTCKXETXF","2HUY3ZZERUSSBWGR.JRTCKXETXF.V9JAN4EP4Z","OnDemand","$0.75 per million Application Signals for the next 900 million Application Signals - EU (Milan)","2026-08-01","100000000","1000000000","Signals","0.0000007500","USD",,"Application Signals","AmazonCloudWatch","EU (Milan)","AWS Region",,"CW-APM","CloudWatch Application Signals","EUS1-Application-Signals","",,,,,,"eu-south-1",,"AmazonCloudWatch",,,
"2HUY3ZZERUSSBWGR","JRTCKXETXF","2HUY3ZZERUSSBWGR.JRTCKXETXF.AGD8ADSNTG","OnDemand","$0.30 per million Application Signals for over 1 billion Application Signals - EU (Milan)","2026-08-01","1000000000","Inf","Signals","0.0000003000","USD",,"Application Signals","AmazonCloudWatch","EU (Milan)","AWS Region",,"CW-APM","CloudWatch Application Signals","EUS1-Application-Signals","",,,,,,"eu-south-1",,"AmazonCloudWatch",,,
"2J4ZPC7JU2VYMQBT","JRTCKXETXF","2J4ZPC7JU2VYMQBT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000101 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for RDS Oracle Provisioned in Asia Pacific (Sydney)","2026-08-01","0","Inf","vCPU-Hours","0.0001010000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,,,"APS2-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","RDS-Oracle:Provisioned",,"RDS Oracle","Provisioned",,,"ap-southeast-2","AMR","AmazonCloudWatch",,,
"2JPDBKKQTBP62ZUZ","JRTCKXETXF","2JPDBKKQTBP62ZUZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.50 per rule per month for CW-Rule-DynamoDB in Canada (Central)","2026-08-01","0","Inf","Rule-Hour","0.5000000000","USD",,"Contributor Insights","AmazonCloudWatch","Canada (Central)","AWS Region",,"Rule-DynamoDB","CloudWatch Contributor Insights Rule","CAN1-CW:ContributorRulesManaged","DynamoDB",,,,,,"ca-central-1",,"AmazonCloudWatch",,,
