"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Tenancy","usageType","operation","CapabilityType","CPUType","EKSCapabilityUnits","EKSProductType","InstanceType","MemoryType","Region Code","serviceName","StorageType","TierType"
"RP7VVRZ4URB64BS5","JRTCKXETXF","RP7VVRZ4URB64BS5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01285 per hour for EKS Auto Mode management of m7i.large in Asia Pacific (Malaysia)","2026-08-01","0","Inf","hours","0.0128500000","USD","Compute","AmazonEKS","Asia Pacific (Malaysia)","AWS Region",,"APS7-EKS-Auto:m7i.large-management-hours","EKSAutoUsage",,,,"AutoMode","m7i.large",,"ap-southeast-5","Amazon Elastic Container Service for Kubernetes",,
"RP895RC5J5AZSW6F","JRTCKXETXF","RP895RC5J5AZSW6F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.40704 per hour for EKS Auto Mode management of m6g.metal in Asia Pacific (Hong Kong)","2026-08-01","0","Inf","hours","0.4070400000","USD","Compute","AmazonEKS","Asia Pacific (Hong Kong)","AWS Region",,"APE1-EKS-Auto:m6g.metal-management-hours","EKSAutoUsage",,,,"AutoMode","m6g.metal",,"ap-east-1","Amazon Elastic Container Service for Kubernetes",,
"RP8CPMDGCFHDSJ6N","JRTCKXETXF","RP8CPMDGCFHDSJ6N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.28992 per hour for EKS Auto Mode management of r5d.8xlarge in Asia Pacific (Mumbai)","2026-08-01","0","Inf","hours","0.2899200000","USD","Compute","AmazonEKS","Asia Pacific (Mumbai)","AWS Region",,"APS3-EKS-Auto:r5d.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r5d.8xlarge",,"ap-south-1","Amazon Elastic Container Service for Kubernetes",,
"RP923QK7F5U6S88U","JRTCKXETXF","RP923QK7F5U6S88U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.19386 per hour for EKS Auto Mode management of r8i.32xlarge in Europe (Spain)","2026-08-01","0","Inf","hours","1.1938600000","USD","Compute","AmazonEKS","Europe (Spain)","AWS Region",,"EUS2-EKS-Auto:r8i.32xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r8i.32xlarge",,"eu-south-2","Amazon Elastic Container Service for Kubernetes",,
"RP92V69S7Y25WYZV","JRTCKXETXF","RP92V69S7Y25WYZV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.29760 per hour for EKS Auto Mode management of m5d.8xlarge in Asia Pacific (Hong Kong)","2026-08-01","0","Inf","hours","0.2976000000","USD","Compute","AmazonEKS","Asia Pacific (Hong Kong)","AWS Region",,"APE1-EKS-Auto:m5d.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m5d.8xlarge",,"ap-east-1","Amazon Elastic Container Service for Kubernetes",,
"RPBFVF643DRCQFRF","JRTCKXETXF","RPBFVF643DRCQFRF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27662 per hour for EKS Auto Mode management of is4gen.4xlarge in US East (Ohio)","2026-08-01","0","Inf","hours","0.2766200000","USD","Compute","AmazonEKS","US East (Ohio)","AWS Region",,"USE2-EKS-Auto:is4gen.4xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","is4gen.4xlarge",,"us-east-2","Amazon Elastic Container Service for Kubernetes",,
"RPEDKSJY2UVTEST6","JRTCKXETXF","RPEDKSJY2UVTEST6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.16512 per hour for EKS Auto Mode management of c6g.8xlarge in Asia Pacific (Osaka)","2026-08-01","0","Inf","hours","0.1651200000","USD","Compute","AmazonEKS","Asia Pacific (Osaka)","AWS Region",,"APN3-EKS-Auto:c6g.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c6g.8xlarge",,"ap-northeast-3","Amazon Elastic Container Service for Kubernetes",,
"RPG2Z3THR93SQK8K","JRTCKXETXF","RPG2Z3THR93SQK8K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.23501 per hour for EKS Auto Mode management of c6g.12xlarge in AWS GovCloud (US-West)","2026-08-01","0","Inf","hours","0.2350100000","USD","Compute","AmazonEKS","AWS GovCloud (US-West)","AWS Region",,"UGW1-EKS-Auto:c6g.12xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c6g.12xlarge",,"us-gov-west-1","Amazon Elastic Container Service for Kubernetes",,
"RPGS5EYZ8YGTEMMH","JRTCKXETXF","RPGS5EYZ8YGTEMMH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05318 per hour for EKS Auto Mode management of m6gd.2xlarge in Middle East (UAE)","2026-08-01","0","Inf","hours","0.0531800000","USD","Compute","AmazonEKS","Middle East (UAE)","AWS Region",,"MEC1-EKS-Auto:m6gd.2xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m6gd.2xlarge",,"me-central-1","Amazon Elastic Container Service for Kubernetes",,
"RPGUSBHGNU7RCA2V","JRTCKXETXF","RPGUSBHGNU7RCA2V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.54888 per hour for EKS Auto Mode management of d3en.6xlarge in Asia Pacific (Tokyo)","2026-08-01","0","Inf","hours","0.5488800000","USD","Compute","AmazonEKS","Asia Pacific (Tokyo)","AWS Region",,"APN1-EKS-Auto:d3en.6xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","d3en.6xlarge",,"ap-northeast-1","Amazon Elastic Container Service for Kubernetes",,
"RPHGT7PTMXTCA34A","JRTCKXETXF","RPHGT7PTMXTCA34A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.06691 per hour for EKS Auto Mode management of r8i.32xlarge in US East (N. Virginia)","2026-08-01","0","Inf","hours","1.0669100000","USD","Compute","AmazonEKS","US East (N. Virginia)","AWS Region",,"EKS-Auto:r8i.32xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r8i.32xlarge",,"us-east-1","Amazon Elastic Container Service for Kubernetes",,
"RPPAZZ6NUY89PM8Z","JRTCKXETXF","RPPAZZ6NUY89PM8Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01201 per hour for EKS Auto Mode management of c8g.large in Asia Pacific (Hong Kong)","2026-08-01","0","Inf","hours","0.0120100000","USD","Compute","AmazonEKS","Asia Pacific (Hong Kong)","AWS Region",,"APE1-EKS-Auto:c8g.large-management-hours","EKSAutoUsage",,,,"AutoMode","c8g.large",,"ap-east-1","Amazon Elastic Container Service for Kubernetes",,
"RPQN2RBWT2R3SQCQ","JRTCKXETXF","RPQN2RBWT2R3SQCQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.58061 per hour for EKS Auto Mode management of m6a.24xlarge in EU (Paris)","2026-08-01","0","Inf","hours","0.5806100000","USD","Compute","AmazonEKS","EU (Paris)","AWS Region",,"EUW3-EKS-Auto:m6a.24xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m6a.24xlarge",,"eu-west-3","Amazon Elastic Container Service for Kubernetes",,
"RPR6VKVSQTPUQX5X","JRTCKXETXF","RPR6VKVSQTPUQX5X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.29030 per hour for EKS Auto Mode management of m6gd.12xlarge in EU (Ireland)","2026-08-01","0","Inf","hours","0.2903000000","USD","Compute","AmazonEKS","EU (Ireland)","AWS Region",,"EU-EKS-Auto:m6gd.12xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m6gd.12xlarge",,"eu-west-1","Amazon Elastic Container Service for Kubernetes",,
"RPSSYPT38Z59J4PS","JRTCKXETXF","RPSSYPT38Z59J4PS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.07896 per hour for EKS Auto Mode management of d3.xlarge in EU (Frankfurt)","2026-08-01","0","Inf","hours","0.0789600000","USD","Compute","AmazonEKS","EU (Frankfurt)","AWS Region",,"EUC1-EKS-Auto:d3.xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","d3.xlarge",,"eu-central-1","Amazon Elastic Container Service for Kubernetes",,
"RPVXXQDSK98BX8QW","JRTCKXETXF","RPVXXQDSK98BX8QW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.69492 per hour for EKS Auto Mode management of d3.8xlarge in Europe (Zurich)","2026-08-01","0","Inf","hours","0.6949200000","USD","Compute","AmazonEKS","Europe (Zurich)","AWS Region",,"EUC2-EKS-Auto:d3.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","d3.8xlarge",,"eu-central-2","Amazon Elastic Container Service for Kubernetes",,
"RQ22EX8D5JJ3MJ78","JRTCKXETXF","RQ22EX8D5JJ3MJ78.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.15667 per hour for EKS Auto Mode management of m7g.8xlarge in US East (N. Virginia)","2026-08-01","0","Inf","hours","0.1566700000","USD","Compute","AmazonEKS","US East (N. Virginia)","AWS Region",,"EKS-Auto:m7g.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m7g.8xlarge",,"us-east-1","Amazon Elastic Container Service for Kubernetes",,
"RQ3WU7734WAKSV4S","JRTCKXETXF","RQ3WU7734WAKSV4S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05854 per hour for EKS Auto Mode management of c7a.2xlarge in EU (London)","2026-08-01","0","Inf","hours","0.0585400000","USD","Compute","AmazonEKS","EU (London)","AWS Region",,"EUW2-EKS-Auto:c7a.2xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c7a.2xlarge",,"eu-west-2","Amazon Elastic Container Service for Kubernetes",,
"RQ4UBGB83M43DACD","JRTCKXETXF","RQ4UBGB83M43DACD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01023 per hour for EKS Auto Mode management of c8g.large in Europe (Spain)","2026-08-01","0","Inf","hours","0.0102300000","USD","Compute","AmazonEKS","Europe (Spain)","AWS Region",,"EUS2-EKS-Auto:c8g.large-management-hours","EKSAutoUsage",,,,"AutoMode","c8g.large",,"eu-south-2","Amazon Elastic Container Service for Kubernetes",,
"RQ7ANSPRWEWQZX2X","JRTCKXETXF","RQ7ANSPRWEWQZX2X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.13056 per hour for EKS Auto Mode management of r5a.4xlarge in Asia Pacific (Seoul)","2026-08-01","0","Inf","hours","0.1305600000","USD","Compute","AmazonEKS","Asia Pacific (Seoul)","AWS Region",,"APN2-EKS-Auto:r5a.4xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r5a.4xlarge",,"ap-northeast-2","Amazon Elastic Container Service for Kubernetes",,
"RQ8KMNZ3EHR48FUN","JRTCKXETXF","RQ8KMNZ3EHR48FUN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.30288 per hour for EKS Auto Mode management of x2iedn.32xlarge in Asia Pacific (Mumbai)","2026-08-01","0","Inf","hours","3.3028800000","USD","Compute","AmazonEKS","Asia Pacific (Mumbai)","AWS Region",,"APS3-EKS-Auto:x2iedn.32xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","x2iedn.32xlarge",,"ap-south-1","Amazon Elastic Container Service for Kubernetes",,
"RQ8SAZ53NT89CG86","JRTCKXETXF","RQ8SAZ53NT89CG86.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.80841 per hour for EKS Auto Mode management of r7a.metal-48xl in Asia Pacific (Hyderabad)","2026-08-01","0","Inf","hours","1.8084100000","USD","Compute","AmazonEKS","Asia Pacific (Hyderabad)","AWS Region",,"APS5-EKS-Auto:r7a.metal-48xl-management-hours","EKSAutoUsage",,,,"AutoMode","r7a.metal-48xl",,"ap-south-2","Amazon Elastic Container Service for Kubernetes",,
"RQ9PTBVY9UEMCNGP","JRTCKXETXF","RQ9PTBVY9UEMCNGP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.20544 per hour for EKS Auto Mode management of m5.8xlarge in Canada (Central)","2026-08-01","0","Inf","hours","0.2054400000","USD","Compute","AmazonEKS","Canada (Central)","AWS Region",,"CAN1-EKS-Auto:m5.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m5.8xlarge",,"ca-central-1","Amazon Elastic Container Service for Kubernetes",,
