"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Volume Type","Group","Group Description","usageType","operation","Region Code","serviceName","TableClass"
"MNDW3FGWQCKK7D45","JRTCKXETXF","MNDW3FGWQCKK7D45.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00287 per GB of IA vector data searched in Asia Pacific (Jakarta)","2026-07-01","0","Inf","GB","0.0028700000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,,,"APS4-IA-VectorSearch","","ap-southeast-3","Amazon DynamoDB",
"MNQBR5JKF47TW9TE","JRTCKXETXF","MNQBR5JKF47TW9TE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00081 per hour for units of IA replicated write capacity in US East (N. Virginia)","2026-07-01","0","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0008100000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","US East (N. Virginia)","AWS Region",,"DDB-ReplicatedWriteUnitsIA","DynamoDB Provisioned Replicated Write Units IA","IA-ReplWriteCapacityUnit-Hrs","CommittedThroughput","us-east-1","Amazon DynamoDB",
"MNTY3QJH648FJ3RF","JRTCKXETXF","MNTY3QJH648FJ3RF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.15 per GB-Month of storage used for on-demand backup","2026-07-01","0","Inf","GB-Month","0.1500000000","USD",,,,"Amazon DynamoDB On-Demand Backup Storage","AmazonDynamoDB","South America (Sao Paulo)","AWS Region","Amazon DynamoDB - On-Demand Backup Storage",,,"SAE1-TimedBackupStorage-ByteHrs","","sa-east-1","Amazon DynamoDB",
"MPYJV6E6FTBPD9J5","JRTCKXETXF","MPYJV6E6FTBPD9J5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1415 per million read request units in Europe (Spain)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001415","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Europe (Spain)","AWS Region",,"DDB-ReadUnits","DynamoDB PayPerRequest Read Request Units","EUS2-ReadRequestUnits","PayPerRequestThroughput","eu-south-2","Amazon DynamoDB",
"MQQYCYRA3HGBZJBA","JRTCKXETXF","MQQYCYRA3HGBZJBA.JRTCKXETXF.G2A93NZ7DT","OnDemand","$0.00 per GB-Month of storage for first 25 free GB-Months","2026-07-01","0","25","GB-Mo","0.0000000000","USD",,,,"Database Storage","AmazonDynamoDB","US West (N. California)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"USW1-TimedStorage-ByteHrs","","us-west-1","Amazon DynamoDB",
"MQQYCYRA3HGBZJBA","JRTCKXETXF","MQQYCYRA3HGBZJBA.JRTCKXETXF.VYAP54KATQ","OnDemand","$0.28 per GB-Month of storage used beyond first 25 free GB-Months","2026-07-01","25","Inf","GB-Mo","0.2800000000","USD",,,,"Database Storage","AmazonDynamoDB","US West (N. California)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"USW1-TimedStorage-ByteHrs","","us-west-1","Amazon DynamoDB",
"MSX7N4YY9PH9AR3P","JRTCKXETXF","MSX7N4YY9PH9AR3P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1425 per million read request units in Asia Pacific (Melbourne)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001425","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Melbourne)","AWS Region",,"DDB-ReadUnits","DynamoDB PayPerRequest Read Request Units","APS6-ReadRequestUnits","PayPerRequestThroughput","ap-southeast-4","Amazon DynamoDB",
"MVAR8TQDMPGYGJBZ","JRTCKXETXF","MVAR8TQDMPGYGJBZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.11400 per GB of data exported in Asia Pacific (Hyderabad)","2026-07-01","0","Inf","GB","0.1140000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region","Amazon DynamoDB - Export Size",,,"APS5-ExportDataSize-Bytes","","ap-south-2","Amazon DynamoDB",
"MW6DHEA5CEE9URP4","JRTCKXETXF","MW6DHEA5CEE9URP4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.695 per million replicated write request units","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000006950","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","US West (N. California)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB PayPerRequest Replicated Write Request Units","USW1-ReplWriteRequestUnits","PayPerRequestThroughput","us-west-1","Amazon DynamoDB",
"MWP6UT6MWBJWHZX6","JRTCKXETXF","MWP6UT6MWBJWHZX6.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of write capacity for a month (free tier)","2026-07-01","0","18600","WriteCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Canada (Central)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","CAN1-WriteCapacityUnit-Hrs","CommittedThroughput","ca-central-1","Amazon DynamoDB",
"MWP6UT6MWBJWHZX6","JRTCKXETXF","MWP6UT6MWBJWHZX6.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000715 per hour for units of write capacity beyond the free tier","2026-07-01","18600","Inf","WriteCapacityUnit-Hrs","0.0007150000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Canada (Central)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","CAN1-WriteCapacityUnit-Hrs","CommittedThroughput","ca-central-1","Amazon DynamoDB",
"MWP6UT6MWBJWHZX6","YTVHEVGPBZ","MWP6UT6MWBJWHZX6.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Write Capacity used this month","2026-08-04","0","Inf","WriteCapacityUnit-Hrs","0.0001410000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Canada (Central)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","CAN1-WriteCapacityUnit-Hrs","CommittedThroughput","ca-central-1","Amazon DynamoDB",
"MWP6UT6MWBJWHZX6","YTVHEVGPBZ","MWP6UT6MWBJWHZX6.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","1.65","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Canada (Central)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","CAN1-WriteCapacityUnit-Hrs","CommittedThroughput","ca-central-1","Amazon DynamoDB",
"MX584AZVVS6XX4Q6","JRTCKXETXF","MX584AZVVS6XX4Q6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7755 per million replicated write request units in Middle East (UAE)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000007755","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Middle East (UAE)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB PayPerRequest Replicated Write Request Units","MEC1-ReplWriteRequestUnits","PayPerRequestThroughput","me-central-1","Amazon DynamoDB",
"MXM3XEG6ZSDN4W5D","JRTCKXETXF","MXM3XEG6ZSDN4W5D.JRTCKXETXF.M9QGYPQ72M","OnDemand","$0.00 for 2.5 million DynamoDB Streams read request units for a month (free tier) (Asia Pacific (Korea))","2026-07-01","0","2500000","Requests","0.0000000000","USD",,,,"API Request","AmazonDynamoDB","Asia Pacific (Seoul)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","APN2-Streams-Requests","GetRecords","ap-northeast-2","Amazon DynamoDB",
"MXM3XEG6ZSDN4W5D","JRTCKXETXF","MXM3XEG6ZSDN4W5D.JRTCKXETXF.AUKFMGQW43","OnDemand","$0.0000002166 per DynamoDB Streams read request unit beyond free tier (Asia Pacific (Korea))","2026-07-01","2500000","Inf","Requests","0.0000002170","USD",,,,"API Request","AmazonDynamoDB","Asia Pacific (Seoul)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","APN2-Streams-Requests","GetRecords","ap-northeast-2","Amazon DynamoDB",
"MXNFPAX85ZMCAA7V","JRTCKXETXF","MXNFPAX85ZMCAA7V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00081 per hour for units of IA replicated write capacity in US East (Ohio)","2026-07-01","0","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0008100000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","US East (Ohio)","AWS Region",,"DDB-ReplicatedWriteUnitsIA","DynamoDB Provisioned Replicated Write Units IA","USE2-IA-ReplWriteCapacityUnit-Hrs","CommittedThroughput","us-east-2","Amazon DynamoDB",
"MY75EBKEMRMCJHXA","JRTCKXETXF","MY75EBKEMRMCJHXA.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of read capacity for a month (free tier) in Asia Pacific (Jakarta)","2026-07-01","0","18600","ReadCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS4-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"MY75EBKEMRMCJHXA","JRTCKXETXF","MY75EBKEMRMCJHXA.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000148 per hour for units of read capacity beyond the free tier in Asia Pacific (Jakarta)","2026-07-01","18600","Inf","ReadCapacityUnit-Hrs","0.0001480000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS4-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"MY75EBKEMRMCJHXA","YTVHEVGPBZ","MY75EBKEMRMCJHXA.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000290000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS4-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"MY75EBKEMRMCJHXA","YTVHEVGPBZ","MY75EBKEMRMCJHXA.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.342","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS4-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"N2JW6DJ93GMGZK3B","JRTCKXETXF","N2JW6DJ93GMGZK3B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0002187 per hour for units of IA read capacity in Africa (Cape Town)","2026-07-01","0","Inf","ReadCapacityUnit-Hrs","0.0002187000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Africa (Cape Town)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB Provisioned Read Units IA","AFS1-IA-ReadCapacityUnit-Hrs","CommittedThroughput","af-south-1","Amazon DynamoDB",
"N49S38XBYSKZJU7V","JRTCKXETXF","N49S38XBYSKZJU7V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.165 per GB for ImportDataSize-Bytes in Canada West (Calgary)","2026-07-01","0","Inf","GB","0.1650000000","USD",,,,"Amazon DynamoDB Import Data Size","AmazonDynamoDB","Canada West (Calgary)","AWS Region","Amazon DynamoDB - Import Size",,,"CAN2-ImportDataSize-Bytes","","ca-west-1","Amazon DynamoDB",
"N4QUKFFX554BD8JK","JRTCKXETXF","N4QUKFFX554BD8JK.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of write capacity for a month (free tier) in Asia Pacific (Melbourne)","2026-07-01","0","18600","WriteCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Melbourne)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS6-WriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-4","Amazon DynamoDB",
"N4QUKFFX554BD8JK","JRTCKXETXF","N4QUKFFX554BD8JK.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.00074 per hour for units of write capacity beyond the free tier in Asia Pacific (Melbourne)","2026-07-01","18600","Inf","WriteCapacityUnit-Hrs","0.0007400000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Melbourne)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS6-WriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-4","Amazon DynamoDB",
"N4QUKFFX554BD8JK","YTVHEVGPBZ","N4QUKFFX554BD8JK.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Write Capacity used this month","2026-08-04","0","Inf","WriteCapacityUnit-Hrs","0.0001460000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Melbourne)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS6-WriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-4","Amazon DynamoDB",
"N4QUKFFX554BD8JK","YTVHEVGPBZ","N4QUKFFX554BD8JK.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","1.71","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Melbourne)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS6-WriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-4","Amazon DynamoDB",
"N4S9SSK4DZCKR6BW","JRTCKXETXF","N4S9SSK4DZCKR6BW.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of write capacity for a month (free tier)","2026-07-01","0","18600","WriteCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","EUC1-WriteCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"N4S9SSK4DZCKR6BW","JRTCKXETXF","N4S9SSK4DZCKR6BW.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000793 per hour for units of write capacity beyond the free tier","2026-07-01","18600","Inf","WriteCapacityUnit-Hrs","0.0007930000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","EUC1-WriteCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"N4S9SSK4DZCKR6BW","VG8YD49WWM","N4S9SSK4DZCKR6BW.VG8YD49WWM.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Write Capacity used this month","2026-08-04","0","Inf","WriteCapacityUnit-Hrs","0.0000990000","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","EUC1-WriteCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"N4S9SSK4DZCKR6BW","VG8YD49WWM","N4S9SSK4DZCKR6BW.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","2.196","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","EUC1-WriteCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"N4S9SSK4DZCKR6BW","YTVHEVGPBZ","N4S9SSK4DZCKR6BW.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Write Capacity used this month","2026-08-04","0","Inf","WriteCapacityUnit-Hrs","0.0001570000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","EUC1-WriteCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"N4S9SSK4DZCKR6BW","YTVHEVGPBZ","N4S9SSK4DZCKR6BW.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","1.83","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","EUC1-WriteCapacityUnit-Hrs","CommittedThroughput","eu-central-1","Amazon DynamoDB",
"N52NG83CZ4A7XZ8H","JRTCKXETXF","N52NG83CZ4A7XZ8H.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.75 per million Replicated Write Request Units in AWS GovCloud (US-West)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000007500","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","AWS GovCloud (US-West)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB PayPerRequest Replicated Write Request Units","UGW1-ReplWriteRequestUnits","PayPerRequestThroughput","us-gov-west-1","Amazon DynamoDB",
"N7C2YR6888VW498E","JRTCKXETXF","N7C2YR6888VW498E.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.0 per ReplicatedWriteCapacityUnit-Hrs in Asia Pacific (Hong Kong)","2026-07-01","0","18600","ReplicatedWriteCapacityUnit-Hrs","0.0000000000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","Asia Pacific (Hong Kong)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","APE1-ReplWriteCapacityUnit-Hrs","CommittedThroughput","ap-east-1","Amazon DynamoDB",
"N7C2YR6888VW498E","JRTCKXETXF","N7C2YR6888VW498E.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000814 per ReplicatedWriteCapacityUnit-Hrs in Asia Pacific (Hong Kong)","2026-07-01","18600","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0008140000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","Asia Pacific (Hong Kong)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","APE1-ReplWriteCapacityUnit-Hrs","CommittedThroughput","ap-east-1","Amazon DynamoDB",
"N7HEJ89GP459M9M7","JRTCKXETXF","N7HEJ89GP459M9M7.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of replicated write capacity for a month (free tier)","2026-07-01","0","18600","ReplicatedWriteCapacityUnit-Hrs","0.0000000000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","EU (London)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","EUW2-ReplWriteCapacityUnit-Hrs","CommittedThroughput","eu-west-2","Amazon DynamoDB",
"N7HEJ89GP459M9M7","JRTCKXETXF","N7HEJ89GP459M9M7.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000772 per hour for units of replicated write capacity beyond the free tier","2026-07-01","18600","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0007720000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","EU (London)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","EUW2-ReplWriteCapacityUnit-Hrs","CommittedThroughput","eu-west-2","Amazon DynamoDB",
"N835757FP9Q68PGE","JRTCKXETXF","N835757FP9Q68PGE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00277 per GB of IA vector data searched in Canada West (Calgary)","2026-07-01","0","Inf","GB","0.0027700000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Canada West (Calgary)","AWS Region",,,,"CAN2-IA-VectorSearch","","ca-west-1","Amazon DynamoDB",
"N8BPDYHCASY4ZSZ9","JRTCKXETXF","N8BPDYHCASY4ZSZ9.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of write capacity for a month (free tier) in Middle East (UAE)","2026-07-01","0","18600","WriteCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Middle East (UAE)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","MEC1-WriteCapacityUnit-Hrs","CommittedThroughput","me-central-1","Amazon DynamoDB",
"N8BPDYHCASY4ZSZ9","JRTCKXETXF","N8BPDYHCASY4ZSZ9.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.0008085 per hour for units of write capacity beyond the free tier in Middle East (UAE)","2026-07-01","18600","Inf","WriteCapacityUnit-Hrs","0.0008085000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Middle East (UAE)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","MEC1-WriteCapacityUnit-Hrs","CommittedThroughput","me-central-1","Amazon DynamoDB",
"N8BPDYHCASY4ZSZ9","YTVHEVGPBZ","N8BPDYHCASY4ZSZ9.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Write Capacity used this month","2026-08-04","0","Inf","WriteCapacityUnit-Hrs","0.0001600000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Middle East (UAE)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","MEC1-WriteCapacityUnit-Hrs","CommittedThroughput","me-central-1","Amazon DynamoDB",
"N8BPDYHCASY4ZSZ9","YTVHEVGPBZ","N8BPDYHCASY4ZSZ9.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","1.8645","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Middle East (UAE)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","MEC1-WriteCapacityUnit-Hrs","CommittedThroughput","me-central-1","Amazon DynamoDB",
"NC5R8BPJXAVBATPA","JRTCKXETXF","NC5R8BPJXAVBATPA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00287 per GB of IA vector data searched in Asia Pacific (Singapore)","2026-07-01","0","Inf","GB","0.0028700000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Singapore)","AWS Region",,,,"APS1-IA-VectorSearch","","ap-southeast-1","Amazon DynamoDB",
"NCV36YXGBWXDYTH9","JRTCKXETXF","NCV36YXGBWXDYTH9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0009190 per hour for units of IA write capacity in Europe (Spain)","2026-07-01","0","Inf","WriteCapacityUnit-Hrs","0.0009190000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Europe (Spain)","AWS Region",,"DDB-WriteUnitsIA","DynamoDB Provisioned Write Units IA","EUS2-IA-WriteCapacityUnit-Hrs","CommittedThroughput","eu-south-2","Amazon DynamoDB",
"NEB9YPXPMVQSH79D","JRTCKXETXF","NEB9YPXPMVQSH79D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.75 per million write request units inn AWS GovCloud (US)","2026-07-01","0","Inf","WriteRequestUnits","0.0000007500","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","AWS GovCloud (US-West)","AWS Region",,"DDB-WriteUnits","DynamoDB PayPerRequest Write Request Units","UGW1-WriteRequestUnits","PayPerRequestThroughput","us-gov-west-1","Amazon DynamoDB",
"NF4X2QKU7Y7QVY5C","JRTCKXETXF","NF4X2QKU7Y7QVY5C.JRTCKXETXF.G2A93NZ7DT","OnDemand","$0.00 per GB-Month of storage for first 25 free GB-Months","2026-07-01","0","25","GB-Mo","0.0000000000","USD",,,,"Database Storage","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"APS2-TimedStorage-ByteHrs","","ap-southeast-2","Amazon DynamoDB",
"NF4X2QKU7Y7QVY5C","JRTCKXETXF","NF4X2QKU7Y7QVY5C.JRTCKXETXF.VYAP54KATQ","OnDemand","$0.285 per GB-Month of storage used beyond first 25 free GB-Months","2026-07-01","25","Inf","GB-Mo","0.2850000000","USD",,,,"Database Storage","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"APS2-TimedStorage-ByteHrs","","ap-southeast-2","Amazon DynamoDB",
"NHXTWJTRJTKEAG9N","JRTCKXETXF","NHXTWJTRJTKEAG9N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10845 per million change data capture units for Kinesis Data Streams in Asia Pacific (Seoul)","2026-07-01","0","Inf","ChangeDataCaptureUnits","0.0000001085","USD",,,,,"AmazonDynamoDB","Asia Pacific (Seoul)","AWS Region",,"DDB-Kinesis","Change Data Capture Units for Kinesis Data Streams","APN2-ChangeDataCaptureUnits-Kinesis","DelegatedOperations","ap-northeast-2","Amazon DynamoDB",
"NK55AKMGKTK89SGA","JRTCKXETXF","NK55AKMGKTK89SGA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12240 per GB-Month of IA storage in EU (Frankfurt)","2026-07-01","0","Inf","GB-Mo","0.1224000000","USD",,,,"Database Storage","AmazonDynamoDB","EU (Frankfurt)","AWS Region","Amazon DynamoDB - Indexed DataStore - IA",,,"EUC1-IA-TimedStorage-ByteHrs","","eu-central-1","Amazon DynamoDB",
